"dim_browser","dim_deviceCategory","dim_date","sessions","transactions","QTY"
"Android Browser","mobile",2012-12-16,7,0,0
"Android Browser","mobile",2012-12-17,0,0,0
"Android Browser","mobile",2012-12-22,3,0,0
"Android Browser","mobile",2012-12-23,16,0,0
"Android Browser","mobile",2012-12-24,4,0,0
"Android Browser","mobile",2012-12-25,9,0,0
"Android Browser","mobile",2012-12-29,127,0,0
"Android Browser","mobile",2012-12-31,4,0,0
"Android Browser","mobile",2013-01-02,0,0,0
"Android Browser","mobile",2013-01-05,6,0,0
"Android Browser","mobile",2013-01-06,4,0,0
"Android Browser","mobile",2013-01-07,37,0,0
"Android Browser","mobile",2013-01-12,5,0,0
"Android Browser","mobile",2013-01-15,7,0,0
"Android Browser","mobile",2013-01-16,1,0,0
"Android Browser","mobile",2013-01-19,14,0,0
"Android Browser","mobile",2013-01-21,5,0,0
"Android Browser","mobile",2013-01-23,0,0,0
"Android Browser","mobile",2013-01-25,0,0,0
"Android Browser","mobile",2013-01-26,8,0,0
"Android Browser","mobile",2013-01-27,8,0,0
"Android Browser","mobile",2013-01-28,2,0,0
"Android Browser","mobile",2013-01-29,1,0,0
"Android Browser","mobile",2013-01-30,27,0,0
"Android Browser","mobile",2013-01-31,1,0,0
"Android Browser","mobile",2013-02-01,4,0,0
"Android Browser","mobile",2013-02-04,17,0,0
"Android Browser","mobile",2013-02-08,34,2,2
"Android Browser","mobile",2013-02-13,6,0,0
"Android Browser","mobile",2013-02-14,34,0,0
"Android Browser","mobile",2013-02-15,1,0,0
"Android Browser","mobile",2013-02-17,3,0,0
"Android Browser","mobile",2013-02-18,179,0,0
"Android Browser","mobile",2013-02-19,62,0,0
"Android Browser","mobile",2013-02-23,6,0,0
"Android Browser","mobile",2013-02-24,27,0,0
"Android Browser","mobile",2013-02-25,23,0,0
"Android Browser","mobile",2013-02-26,5,0,0
"Android Browser","mobile",2013-03-02,17,0,0
"Android Browser","mobile",2013-03-04,15,0,0
"Android Browser","mobile",2013-03-05,0,0,0
"Android Browser","mobile",2013-03-06,4,0,0
"Android Browser","mobile",2013-03-07,10,0,0
"Android Browser","mobile",2013-03-09,5,0,0
"Android Browser","mobile",2013-03-14,4,0,0
"Android Browser","mobile",2013-03-18,29,0,0
"Android Browser","mobile",2013-03-19,1,0,0
"Android Browser","mobile",2013-03-20,2,0,0
"Android Browser","mobile",2013-03-21,4,0,0
"Android Browser","mobile",2013-03-23,2,0,0
"Android Browser","mobile",2013-03-24,2,0,0
"Android Browser","mobile",2013-03-25,2,0,0
"Android Browser","mobile",2013-03-27,1,0,0
"Android Browser","mobile",2013-03-28,24,0,0
"Android Browser","mobile",2013-03-30,4,0,0
"Android Browser","mobile",2013-03-31,0,0,0
"Android Browser","mobile",2013-04-02,37,0,0
"Android Browser","mobile",2013-04-04,17,0,0
"Android Browser","mobile",2013-04-05,6,0,0
"Android Browser","mobile",2013-04-06,70,0,0
"Android Browser","mobile",2013-04-07,17,0,0
"Android Browser","mobile",2013-04-09,2,0,0
"Android Browser","mobile",2013-04-11,5,0,0
"Android Browser","mobile",2013-04-12,55,0,0
"Android Browser","mobile",2013-04-13,21,0,0
"Android Browser","mobile",2013-04-14,13,0,0
"Android Browser","mobile",2013-04-15,35,0,0
"Android Browser","mobile",2013-04-18,9,0,0
"Android Browser","mobile",2013-04-26,26,0,0
"Android Browser","mobile",2013-04-27,43,0,0
"Android Browser","mobile",2013-04-29,11,0,0
"Android Browser","mobile",2013-04-30,24,0,0
"Android Browser","mobile",2013-05-01,11,0,0
"Android Browser","mobile",2013-05-02,1,0,0
"Android Browser","mobile",2013-05-03,3,0,0
"Android Browser","mobile",2013-05-04,7,0,0
"Android Browser","mobile",2013-05-05,14,0,0
"Android Browser","mobile",2013-05-06,2,0,0
"Android Browser","mobile",2013-05-08,9,0,0
"Android Browser","mobile",2013-05-12,1,0,0
"Android Browser","mobile",2013-05-13,44,0,0
"Android Browser","mobile",2013-05-14,7,0,0
"Android Browser","mobile",2013-05-15,5,0,0
"Android Browser","mobile",2013-05-16,25,0,0
"Android Browser","mobile",2013-05-17,8,0,0
"Android Browser","mobile",2013-05-18,16,0,0
"Android Browser","mobile",2013-05-19,4,0,0
"Android Browser","mobile",2013-05-22,7,0,0
"Android Browser","mobile",2013-05-23,7,0,0
"Android Browser","mobile",2013-05-24,7,0,0
"Android Browser","mobile",2013-05-25,19,0,0
"Android Browser","mobile",2013-05-30,1,0,0
"Android Browser","mobile",2013-05-31,9,0,0
"Android Browser","mobile",2013-06-01,38,0,0
"Android Browser","mobile",2013-06-02,36,0,0
"Android Browser","mobile",2013-06-03,1,0,0
"Android Browser","mobile",2013-06-05,13,0,0
"Android Browser","mobile",2013-06-06,1,0,0
"Android Browser","mobile",2013-06-10,7,0,0
"Android Browser","mobile",2013-06-14,5,0,0
"Android Browser","mobile",2013-06-18,7,0,0
"Android Browser","mobile",2013-06-19,6,0,0
"Android Browser","mobile",2013-06-20,29,0,0
"Android Browser","mobile",2013-06-21,29,0,0
"Android Browser","mobile",2013-06-22,8,0,0
"Android Browser","mobile",2013-06-24,8,0,0
"Android Browser","mobile",2013-06-25,41,0,0
"Android Browser","mobile",2013-06-26,3,0,0
"Android Browser","mobile",2013-06-27,5,0,0
"Android Browser","mobile",2013-06-28,29,0,1
"Android Browser","mobile",2013-06-30,20,0,0
"Android Browser","mobile",2013-07-01,10,0,0
"Android Browser","tablet",2012-07-10,1,0,0
"Android Browser","tablet",2012-07-12,24,0,0
"Android Browser","tablet",2012-07-13,5,0,0
"Android Browser","tablet",2012-07-14,2,0,0
"Android Browser","tablet",2012-07-16,11,0,0
"Android Browser","tablet",2012-07-18,5,0,0
"Android Browser","tablet",2012-07-21,6,0,0
"Android Browser","tablet",2012-07-26,5,0,0
"Android Browser","tablet",2012-07-29,8,0,0
"Android Browser","tablet",2012-08-01,2,0,0
"Android Browser","tablet",2012-08-16,1,0,0
"Android Browser","tablet",2012-08-17,14,0,0
"Android Browser","tablet",2012-08-18,2,0,0
"Android Browser","tablet",2012-08-19,0,0,0
"Android Browser","tablet",2012-08-20,5,0,0
"Android Browser","tablet",2012-08-21,2,0,0
"Android Browser","tablet",2012-08-22,1,0,0
"Android Browser","tablet",2012-08-26,16,0,0
"Android Browser","tablet",2012-08-30,9,0,0
"Android Browser","tablet",2012-09-02,0,0,0
"Android Browser","tablet",2012-09-05,1,0,0
"Android Browser","tablet",2012-09-06,4,0,0
"Android Browser","tablet",2012-09-08,4,0,0
"Android Browser","tablet",2012-09-09,1,0,0
"Android Browser","tablet",2012-09-13,1,0,0
"Android Browser","tablet",2012-09-17,2,0,0
"Android Browser","tablet",2012-09-21,1,0,0
"Android Browser","tablet",2012-09-22,0,0,0
"Android Browser","tablet",2012-10-01,1,0,0
"Android Browser","tablet",2012-10-07,3,0,0
"Android Browser","tablet",2012-10-08,3,0,0
"Android Browser","tablet",2012-10-09,5,0,0
"Android Browser","tablet",2012-10-11,2,0,0
"Android Browser","tablet",2012-10-12,2,0,0
"Android Browser","tablet",2012-10-16,118,0,0
"Android Browser","tablet",2012-10-17,0,0,0
"Android Browser","tablet",2012-10-19,2,0,0
"Android Browser","tablet",2012-10-20,2,0,0
"Android Browser","tablet",2012-10-27,10,0,0
"Android Browser","tablet",2012-10-28,1,0,0
"Android Browser","tablet",2012-11-01,6,0,0
"Android Browser","tablet",2012-11-05,6,0,0
"Android Browser","tablet",2012-11-06,5,0,0
"Android Browser","tablet",2012-11-08,12,0,0
"Android Browser","tablet",2012-11-15,0,0,0
"Android Browser","tablet",2012-11-18,2,0,0
"Android Browser","tablet",2012-11-19,7,0,0
"Android Browser","tablet",2012-11-22,25,0,0
"Android Browser","tablet",2012-11-30,5,0,0
"Android Browser","tablet",2012-12-02,4,0,0
"Android Browser","tablet",2012-12-03,3,0,0
"Android Browser","tablet",2012-12-05,7,0,0
"Android Browser","tablet",2012-12-11,0,0,0
"Android Browser","tablet",2012-12-12,12,0,0
"Android Browser","tablet",2012-12-16,3,0,0
"Android Browser","tablet",2012-12-18,4,0,0
"Android Browser","tablet",2012-12-21,9,0,0
"Android Browser","tablet",2012-12-24,28,0,0
"Android Browser","tablet",2012-12-27,1,0,0
"Android Browser","tablet",2012-12-29,6,0,0
"Android Browser","tablet",2012-12-30,0,0,0
"Android Browser","tablet",2013-01-02,2,0,0
"Android Browser","tablet",2013-01-03,17,0,0
"Android Browser","tablet",2013-01-04,13,0,0
"Android Browser","tablet",2013-01-05,3,0,0
"Android Browser","tablet",2013-01-07,62,0,0
"Android Browser","tablet",2013-01-08,10,0,0
"Android Browser","tablet",2013-01-09,18,0,2
"Android Browser","tablet",2013-01-13,1,0,0
"Android Browser","tablet",2013-01-15,0,0,0
"Android Browser","tablet",2013-01-18,5,0,0
"Android Browser","tablet",2013-01-22,2,0,0
"Android Browser","tablet",2013-01-24,4,0,0
"Android Browser","tablet",2013-01-25,11,0,0
"Android Browser","tablet",2013-01-26,0,0,0
"Android Browser","tablet",2013-01-31,3,0,0
"Android Browser","tablet",2013-02-02,1,0,0
"Android Browser","tablet",2013-02-05,4,0,0
"Android Browser","tablet",2013-02-06,2,0,0
"Android Browser","tablet",2013-02-11,0,0,0
"Android Browser","tablet",2013-02-12,8,0,0
"Android Browser","tablet",2013-02-13,2,0,0
"Android Browser","tablet",2013-02-14,2,0,0
"Android Browser","tablet",2013-02-15,1,0,0
"Android Browser","tablet",2013-02-17,5,0,0
"Android Browser","tablet",2013-02-19,1,0,0
"Android Browser","tablet",2013-02-21,6,1,4
"Android Browser","tablet",2013-02-28,0,0,0
"Android Browser","tablet",2013-03-03,10,0,0
"Android Browser","tablet",2013-03-04,0,0,0
"Android Browser","tablet",2013-03-05,0,0,0
"Android Browser","tablet",2013-03-06,10,3,1
"Android Browser","tablet",2013-03-07,5,0,0
"Android Browser","tablet",2013-03-08,6,0,0
"Android Browser","tablet",2013-03-12,3,0,0
"Android Browser","tablet",2013-03-14,3,0,0
"Android Browser","tablet",2013-03-15,1,0,0
"Android Browser","tablet",2013-03-17,2,0,0
"Android Browser","tablet",2013-03-22,1,0,0
"Android Browser","tablet",2013-03-25,0,0,0
"Android Browser","tablet",2013-03-26,4,0,0
"Android Browser","tablet",2013-03-29,1,0,0
"Android Browser","tablet",2013-04-02,2,0,0
"Android Browser","tablet",2013-04-03,3,0,0
"Android Browser","tablet",2013-04-05,9,0,0
"Android Browser","tablet",2013-04-06,14,0,0
"Android Browser","tablet",2013-04-07,34,0,0
"Android Browser","tablet",2013-04-08,16,0,0
"Android Browser","tablet",2013-04-09,5,0,0
"Android Browser","tablet",2013-04-12,28,0,0
"Android Browser","tablet",2013-04-15,15,0,0
"Android Browser","tablet",2013-04-16,5,0,0
"Android Browser","tablet",2013-04-20,4,0,0
"Android Browser","tablet",2013-04-24,5,0,0
"Android Browser","tablet",2013-04-29,4,0,0
"Android Browser","tablet",2013-05-01,1,0,0
"Android Browser","tablet",2013-05-04,0,0,0
"Android Browser","tablet",2013-05-07,3,0,0
"Android Browser","tablet",2013-05-09,9,0,0
"Android Browser","tablet",2013-05-11,11,0,0
"Android Browser","tablet",2013-05-12,3,0,0
"Android Browser","tablet",2013-05-13,17,0,0
"Android Browser","tablet",2013-05-15,4,0,0
"Android Browser","tablet",2013-05-16,4,0,0
"Android Browser","tablet",2013-05-18,0,0,0
"Android Browser","tablet",2013-05-20,4,0,0
"Android Browser","tablet",2013-05-22,7,0,0
"Android Browser","tablet",2013-05-23,2,0,0
"Android Browser","tablet",2013-05-24,1,0,0
"Android Browser","tablet",2013-05-25,22,0,0
"Android Browser","tablet",2013-05-26,5,0,0
"Android Browser","tablet",2013-05-27,0,0,0
"Android Browser","tablet",2013-05-28,1,0,0
"Android Browser","tablet",2013-06-01,19,0,0
"Android Browser","tablet",2013-06-05,2,0,0
"Android Browser","tablet",2013-06-06,4,0,0
"Android Browser","tablet",2013-06-07,5,0,0
"Android Browser","tablet",2013-06-09,7,0,0
"Android Browser","tablet",2013-06-10,6,0,0
"Android Browser","tablet",2013-06-13,15,0,0
"Android Browser","tablet",2013-06-14,1,0,0
"Android Browser","tablet",2013-06-15,2,0,0
"Android Browser","tablet",2013-06-16,11,0,0
"Android Browser","tablet",2013-06-18,3,0,0
"Android Browser","tablet",2013-06-19,14,0,0
"Android Browser","tablet",2013-06-20,12,0,0
"Android Browser","tablet",2013-06-22,4,0,0
"Android Browser","tablet",2013-06-23,3,0,0
"Android Browser","tablet",2013-06-24,12,0,0
"Android Browser","tablet",2013-06-25,1,0,0
"Android Webview","desktop",2012-07-05,3,0,0
"Android Webview","desktop",2012-08-16,1,0,0
"Android Webview","desktop",2012-09-08,0,0,0
"Android Webview","desktop",2012-12-21,1,0,0
"Android Webview","desktop",2013-01-15,1,0,0
"Android Webview","desktop",2013-02-03,0,0,0
"Android Webview","desktop",2013-04-03,2,0,0
"Android Webview","desktop",2013-06-01,1,0,0
"Android Webview","mobile",2012-07-02,946,0,0
"Android Webview","mobile",2012-07-03,86,0,0
"Android Webview","mobile",2012-07-04,252,0,1
"Android Webview","mobile",2012-07-06,235,0,0
"Android Webview","mobile",2012-07-07,126,0,0
"Android Webview","mobile",2012-07-08,612,6,7
"Android Webview","mobile",2012-07-09,416,1,2
"Android Webview","mobile",2012-07-10,425,0,0
"Android Webview","mobile",2012-07-13,468,0,0
"Android Webview","mobile",2012-07-18,897,0,2
"Android Webview","mobile",2012-07-19,579,2,4
"Android Webview","mobile",2012-07-20,112,2,0
"Android Webview","mobile",2012-07-21,653,0,0
"Android Webview","mobile",2012-07-24,254,0,0
"Android Webview","mobile",2012-07-25,561,0,1
"Android Webview","mobile",2012-07-27,190,0,0
"Android Webview","mobile",2012-07-28,580,0,0
"Android Webview","mobile",2012-07-29,295,3,3
"Android Webview","mobile",2012-07-30,182,1,3
"Android Webview","mobile",2012-07-31,592,0,0
"Android Webview","mobile",2012-08-01,328,1,1
"Android Webview","mobile",2012-08-02,219,5,0
"Android Webview","mobile",2012-08-03,810,0,0
"Android Webview","mobile",2012-08-05,208,0,0
"Android Webview","mobile",2012-08-06,934,8,12
"Android Webview","mobile",2012-08-08,103,0,0
"Android Webview","mobile",2012-08-10,438,0,0
"Android Webview","mobile",2012-08-13,154,0,0
"Android Webview","mobile",2012-08-16,200,0,0
"Android Webview","mobile",2012-08-25,225,0,0
"Android Webview","mobile",2012-08-27,98,0,0
"Android Webview","mobile",2012-08-28,477,1,5
"Android Webview","mobile",2012-08-29,161,0,0
"Android Webview","mobile",2012-08-30,344,2,5
"Android Webview","mobile",2012-08-31,475,3,3
"Android Webview","mobile",2012-09-01,85,0,0
"Android Webview","mobile",2012-09-03,186,0,0
"Android Webview","mobile",2012-09-04,862,6,6
"Android Webview","mobile",2012-09-06,116,0,0
"Android Webview","mobile",2012-09-08,361,1,7
"Android Webview","mobile",2012-09-11,320,5,1
"Android Webview","mobile",2012-09-12,168,0,0
"Android Webview","mobile",2012-09-13,260,0,0
"Android Webview","mobile",2012-09-14,208,0,0
"Android Webview","mobile",2012-09-15,303,3,2
"Android Webview","mobile",2012-09-16,364,2,0
"Android Webview","mobile",2012-09-17,186,2,2
"Android Webview","mobile",2012-09-20,551,0,4
"Android Webview","mobile",2012-09-21,597,0,0
"Android Webview","mobile",2012-09-22,704,1,3
"Android Webview","mobile",2012-09-23,135,0,0
"Android Webview","mobile",2012-09-25,115,0,0
"Android Webview","mobile",2012-09-26,187,1,4
"Android Webview","mobile",2012-09-27,109,0,0
"Android Webview","mobile",2012-09-28,662,4,9
"Android Webview","mobile",2012-09-29,143,0,0
"Android Webview","mobile",2012-10-02,141,3,0
"Android Webview","mobile",2012-10-03,123,0,0
"Android Webview","mobile",2012-10-04,537,0,0
"Android Webview","mobile",2012-10-05,437,0,0
"Android Webview","mobile",2012-10-06,362,1,2
"Android Webview","mobile",2012-10-08,844,0,0
"Android Webview","mobile",2012-10-09,120,0,0
"Android Webview","mobile",2012-10-12,354,0,0
"Android Webview","mobile",2012-10-14,622,0,0
"Android Webview","mobile",2012-10-15,169,0,0
"Android Webview","mobile",2012-10-16,547,1,4
"Android Webview","mobile",2012-10-24,401,0,0
"Android Webview","mobile",2012-10-28,107,0,0
"Android Webview","mobile",2012-10-29,206,0,0
"Android Webview","mobile",2012-11-02,267,2,2
"Android Webview","mobile",2012-11-05,122,0,0
"Android Webview","mobile",2012-11-08,919,2,12
"Android Webview","mobile",2012-11-09,135,0,0
"Android Webview","mobile",2012-11-10,165,1,0
"Android Webview","mobile",2012-11-11,306,1,6
"Android Webview","mobile",2012-11-12,366,5,1
"Android Webview","mobile",2012-11-13,493,4,4
"Android Webview","mobile",2012-11-15,398,0,0
"Android Webview","mobile",2012-11-17,88,0,0
"Android Webview","mobile",2012-11-19,193,0,0
"Android Webview","mobile",2012-11-20,268,0,0
"Android Webview","mobile",2012-11-21,403,5,2
"Android Webview","mobile",2012-11-22,432,2,5
"Android Webview","mobile",2012-11-24,821,0,1
"Android Webview","mobile",2012-11-25,770,1,4
"Android Webview","mobile",2012-11-26,264,0,0
"Android Webview","mobile",2012-11-30,576,0,0
"Android Webview","mobile",2012-12-01,269,0,0
"Android Webview","mobile",2012-12-04,736,0,0
"Android Webview","mobile",2012-12-05,448,1,0
"Android Webview","mobile",2012-12-06,126,0,0
"Android Webview","mobile",2012-12-09,307,0,0
"Android Webview","mobile",2012-12-11,148,0,0
"Android Webview","mobile",2012-12-13,239,0,0
"Android Webview","mobile",2012-12-14,575,3,7
"Android Webview","mobile",2012-12-17,246,0,2
"Android Webview","mobile",2012-12-18,876,2,4
"Android Webview","mobile",2012-12-19,448,0,0
"Android Webview","mobile",2012-12-20,528,0,0
"Android Webview","mobile",2012-12-21,115,0,0
"Android Webview","mobile",2012-12-22,527,1,1
"Android Webview","mobile",2012-12-25,359,0,7
"Android Webview","mobile",2012-12-30,681,4,1
"Android Webview","mobile",2012-12-31,316,2,1
"Android Webview","mobile",2013-01-04,526,4,8
"Android Webview","mobile",2013-01-05,296,0,0
"Android Webview","mobile",2013-01-06,407,0,0
"Android Webview","mobile",2013-01-07,329,3,4
"Android Webview","mobile",2013-01-08,199,0,0
"Android Webview","mobile",2013-01-09,181,0,0
"Android Webview","mobile",2013-01-10,770,1,0
"Android Webview","mobile",2013-01-11,804,0,0
"Android Webview","mobile",2013-01-12,162,0,5
"Android Webview","mobile",2013-01-13,215,0,0
"Android Webview","mobile",2013-01-19,316,0,0
"Android Webview","mobile",2013-01-21,132,0,0
"Android Webview","mobile",2013-01-23,141,0,0
"Android Webview","mobile",2013-01-24,378,0,0
"Android Webview","mobile",2013-01-25,868,4,5
"Android Webview","mobile",2013-01-26,294,0,0
"Android Webview","mobile",2013-01-27,104,0,0
"Android Webview","mobile",2013-01-28,540,0,0
"Android Webview","mobile",2013-01-29,125,0,0
"Android Webview","mobile",2013-01-30,681,6,3
"Android Webview","mobile",2013-01-31,246,0,0
"Android Webview","mobile",2013-02-02,540,1,3
"Android Webview","mobile",2013-02-03,380,0,1
"Android Webview","mobile",2013-02-07,1547,1,1
"Android Webview","mobile",2013-02-08,520,4,0
"Android Webview","mobile",2013-02-10,108,0,0
"Android Webview","mobile",2013-02-15,419,2,2
"Android Webview","mobile",2013-02-17,483,3,1
"Android Webview","mobile",2013-02-18,192,1,0
"Android Webview","mobile",2013-02-19,796,1,0
"Android Webview","mobile",2013-02-20,683,1,11
"Android Webview","mobile",2013-02-22,553,1,6
"Android Webview","mobile",2013-02-26,190,0,0
"Android Webview","mobile",2013-03-01,265,1,9
"Android Webview","mobile",2013-03-05,329,1,2
"Android Webview","mobile",2013-03-06,383,0,0
"Android Webview","mobile",2013-03-08,387,3,0
"Android Webview","mobile",2013-03-09,546,0,0
"Android Webview","mobile",2013-03-11,243,0,0
"Android Webview","mobile",2013-03-12,468,0,0
"Android Webview","mobile",2013-03-15,391,1,4
"Android Webview","mobile",2013-03-16,259,0,0
"Android Webview","mobile",2013-03-18,400,1,2
"Android Webview","mobile",2013-03-19,748,1,2
"Android Webview","mobile",2013-03-20,693,0,0
"Android Webview","mobile",2013-03-22,424,1,0
"Android Webview","mobile",2013-03-23,264,0,0
"Android Webview","mobile",2013-03-24,441,0,0
"Android Webview","mobile",2013-03-29,849,1,1
"Android Webview","mobile",2013-03-30,119,0,0
"Android Webview","mobile",2013-04-01,539,3,0
"Android Webview","mobile",2013-04-02,348,0,0
"Android Webview","mobile",2013-04-03,764,0,0
"Android Webview","mobile",2013-04-04,748,1,5
"Android Webview","mobile",2013-04-05,149,0,0
"Android Webview","mobile",2013-04-06,354,7,3
"Android Webview","mobile",2013-04-07,112,0,0
"Android Webview","mobile",2013-04-08,603,2,1
"Android Webview","mobile",2013-04-09,1331,10,13
"Android Webview","mobile",2013-04-10,497,0,2
"Android Webview","mobile",2013-04-11,410,0,0
"Android Webview","mobile",2013-04-13,510,0,0
"Android Webview","mobile",2013-04-14,106,0,0
"Android Webview","mobile",2013-04-15,105,0,0
"Android Webview","mobile",2013-04-16,331,6,9
"Android Webview","mobile",2013-04-17,416,0,0
"Android Webview","mobile",2013-04-19,238,0,0
"Android Webview","mobile",2013-04-20,478,0,0
"Android Webview","mobile",2013-04-21,170,0,0
"Android Webview","mobile",2013-04-22,635,4,2
"Android Webview","mobile",2013-04-23,95,0,0
"Android Webview","mobile",2013-04-24,276,0,0
"Android Webview","mobile",2013-04-26,439,5,9
"Android Webview","mobile",2013-04-27,131,0,0
"Android Webview","mobile",2013-04-28,344,0,0
"Android Webview","mobile",2013-04-29,252,3,4
"Android Webview","mobile",2013-04-30,364,1,2
"Android Webview","mobile",2013-05-04,191,0,0
"Android Webview","mobile",2013-05-05,280,0,0
"Android Webview","mobile",2013-05-06,398,0,0
"Android Webview","mobile",2013-05-08,288,0,0
"Android Webview","mobile",2013-05-10,152,0,0
"Android Webview","mobile",2013-05-14,115,0,0
"Android Webview","mobile",2013-05-16,479,2,1
"Android Webview","mobile",2013-05-17,385,0,0
"Android Webview","mobile",2013-05-18,994,1,6
"Android Webview","mobile",2013-05-21,125,0,0
"Android Webview","mobile",2013-05-22,396,0,0
"Android Webview","mobile",2013-05-25,1652,3,4
"Android Webview","mobile",2013-05-26,263,0,0
"Android Webview","mobile",2013-05-27,179,1,4
"Android Webview","mobile",2013-05-28,155,0,0
"Android Webview","mobile",2013-05-29,573,0,2
"Android Webview","mobile",2013-05-30,205,0,0
"Android Webview","mobile",2013-05-31,594,0,0
"Android Webview","mobile",2013-06-01,515,5,6
"Android Webview","mobile",2013-06-02,409,4,5
"Android Webview","mobile",2013-06-03,257,3,3
"Android Webview","mobile",2013-06-04,156,0,0
"Android Webview","mobile",2013-06-05,250,0,3
"Android Webview","mobile",2013-06-06,136,2,2
"Android Webview","mobile",2013-06-07,690,3,8
"Android Webview","mobile",2013-06-08,1303,2,6
"Android Webview","mobile",2013-06-09,374,1,3
"Android Webview","mobile",2013-06-10,161,0,0
"Android Webview","mobile",2013-06-12,628,1,2
"Android Webview","mobile",2013-06-13,283,0,0
"Android Webview","mobile",2013-06-14,853,2,0
"Android Webview","mobile",2013-06-15,701,0,0
"Android Webview","mobile",2013-06-16,296,0,0
"Android Webview","mobile",2013-06-17,225,2,1
"Android Webview","mobile",2013-06-19,1262,4,4
"Android Webview","mobile",2013-06-20,129,2,2
"Android Webview","mobile",2013-06-21,928,1,4
"Android Webview","mobile",2013-06-22,936,1,3
"Android Webview","mobile",2013-06-23,638,19,14
